ra,dec,u,g,r,i,z
230.774601079886,27.3047378329707,24.31437,22.64236,21.32661,20.06327,19.38236
230.463370663946,27.4790448733367,17.57547,16.22579,15.63406,15.30219,15.05607
230.336850916362,27.8600690108956,26.05409,24.66323,23.69085,21.81303,21.23864
230.369658231804,27.6943818059459,22.95725,20.46545,19.05216,18.12772,17.61574
230.340168053218,27.5757926591732,22.92471,20.38313,18.91452,16.72762,15.56294
231.082828899452,27.4082119150001,23.7359,22.74849,21.77525,21.64895,21.09554
230.589798710997,27.5009726718512,24.59535,24.58004,23.28141,22.26646,21.4262
230.941022135514,27.2592467519967,22.42826,21.1216,20.21095,19.81864,19.63287
230.796848865474,28.110337770239,21.76187,20.63674,20.3334,20.03024,19.80886
230.510241562171,27.2894766206978,25.37402,24.0284,21.78786,21.50488,20.90449
230.210237929783,28.0328160790218,25.21995,23.96607,22.70319,22.03985,21.87337
231.074823157929,27.8607673836089,24.89942,23.9463,22.98108,23.33616,23.03332
230.868630578604,28.0649367932841,24.94855,25.27551,24.74776,22.49907,22.66233
230.292121331373,27.7724591133666,23.36164,22.56003,23.4637,22.2015,21.57586
230.617760307203,27.6714034094254,25.72561,24.14435,22.8413,21.9449,21.10481
230.711307751213,28.0076484073057,24.81025,25.3476,25.26281,24.69053,21.07178
230.949910754419,28.0511220358382,24.65927,23.31375,24.1405,23.31957,22.73251
230.566864870876,27.7003220638164,24.23107,24.7776,23.89384,22.53488,22.54671
231.056616637062,27.5469648061515,19.84585,18.62955,18.17296,18.00821,17.89027
230.587502478902,27.6221856185633,19.32224,26.80051,27.75308,27.22928,21.87958
230.99879356151,27.7464191057373,25.16228,23.13032,22.79986,22.35283,21.54859
230.453585405992,27.3131575972453,23.48925,23.92975,23.20942,22.1005,21.41883
230.600564112409,28.0773232652161,23.88168,23.69691,22.52506,22.33828,21.63401
230.917469019695,28.0538167455805,22.58552,21.00969,20.18473,19.8844,19.47488
230.806759649484,27.5895422249775,23.7952,23.27202,22.49003,22.29239,22.41227
230.427153248621,27.7547385641374,23.93118,23.14659,22.50239,22.53901,22.53927
230.267784224863,27.3564203051592,22.46855,21.8808,21.22888,21.1074,21.0687
230.825556338205,27.9733134837766,23.11877,22.89034,21.4966,21.13928,20.6192
230.631176995574,28.1730786745429,23.39527,23.20949,22.68925,22.8315,21.4142
230.574711475552,28.0359808841702,25.24618,24.6715,23.06419,21.96238,21.95181
230.246789251305,27.4294402536709,24.02745,22.51738,22.58298,22.44594,22.18773
231.04973384717,27.7687657632967,25.38144,24.09197,23.50003,22.17386,22.8899
230.627961781886,27.9232597849505,20.55394,19.50769,18.81599,18.4583,18.23802
230.607808502917,28.1969741694135,23.58564,23.20882,22.99657,23.23206,21.64091
230.559226970924,27.984515422747,23.53393,23.14633,22.97559,23.29165,23.2856
230.615539813991,27.450217817883,27.66303,17.2439,16.50263,15.95552,16.28776
230.182185136682,27.787478266394,22.52696,21.71457,20.50924,20.04141,19.78088
230.295580083458,27.9978840630819,25.82223,25.6951,24.88345,22.54455,23.67418
230.242188527808,27.2505628933956,23.26991,23.11859,22.40663,21.78871,22.21597
230.932762301899,27.2415684048397,24.53309,23.33833,22.98129,24.6922,22.53709
231.018325206248,28.1235695875276,24.10264,22.97026,23.20142,22.94017,22.1371
230.912395359601,27.4630692633081,25.31012,22.4004,22.14507,21.69567,20.94882
230.328356823658,27.76875087624,22.57763,22.13459,21.4395,21.03016,21.41221
230.829815346252,28.0902533888575,23.81407,22.85105,21.34465,20.27686,19.79727
230.923944848322,27.9088801358798,24.12752,24.50088,22.88097,22.31463,22.18008
230.283043520066,27.8382008282555,25.33328,23.38277,23.52278,23.76192,22.34265
230.841988770902,27.64317256432,24.37834,23.51934,23.2059,23.56124,22.92445
230.792445346968,27.5268053275375,22.94477,23.17876,22.06779,21.77897,20.53383
230.948436212666,28.0577921356023,21.91623,20.91174,20.10892,19.6541,19.61422
230.657340193604,27.7752823221026,23.64824,21.51653,20.85319,20.56182,20.44884
230.781863536098,27.2049047695174,24.71849,22.88442,21.33796,20.58435,20.16343
230.604782098356,27.208013439795,24.27976,23.89433,22.94641,23.18598,22.56968
230.277845750699,28.1813511684494,23.14254,21.80664,20.92551,20.53288,20.07573
230.452249297975,28.1401504655401,24.62708,23.62899,22.6774,22.3168,22.31473
230.3667112368,27.5058222225916,22.51484,22.08044,20.69352,20.44531,20.04249
230.157862128107,28.1816228163994,23.59074,23.34341,21.7232,21.45527,20.93838
230.235278365609,28.1694791880848,23.69656,23.07234,23.18901,22.91667,22.67691
230.465778466566,27.3758861063257,25.60679,24.13998,22.88147,21.89407,20.79773
230.184590914981,27.6345623441862,21.14397,20.12729,19.59185,19.38856,19.2759
230.745927456555,28.1609988634546,23.87811,23.62337,23.13222,22.21798,21.72044
230.187792541546,27.5668212543469,18.64321,17.00567,16.40063,16.17991,16.104
230.162519102998,27.5552695468422,23.09326,22.89308,22.58049,21.91075,21.79289
230.830420547794,27.8194565892866,22.80426,21.44877,20.72428,20.37593,20.06412
230.207318509666,27.600846587631,25.18208,23.09275,24.30976,23.97485,23.29688
230.33748088781,28.0183954232542,22.26261,21.73532,23.02492,21.065,22.86728
230.321108925105,27.3730068986855,24.40757,23.63781,23.40824,21.55274,21.68927
230.438266709047,28.0893397753396,22.93755,22.87478,21.55587,21.5095,20.6513
230.349673011514,28.1677423191384,23.19802,23.01876,21.9591,21.20088,20.96558
230.26473415253,27.5767915528076,25.46911,21.99272,20.65016,19.66382,19.19744
230.299496508221,27.8932773428953,23.66603,23.91344,21.37741,20.38947,19.98815
230.899669506068,28.0409420657922,24.07792,24.03962,23.98656,22.03067,21.15123
230.509903389799,27.2039258731077,23.9571,23.72331,23.61423,21.74211,20.54722
231.064380308565,27.2803317555006,23.60883,22.34282,21.23673,20.66026,20.61553
230.870379618414,27.8852477427448,24.85109,24.58584,23.00049,22.65625,21.86835
230.882421487635,27.8652697973815,24.96834,24.74444,23.00836,22.83089,22.99045
230.881145904145,27.9933820056977,19.78439,18.62618,18.09849,17.79365,17.61992
230.294802805221,27.6934941446023,25.49273,23.30651,21.72649,20.72015,20.09668
230.576741772666,27.30964787052,22.60196,21.26692,22.26908,21.21032,20.5539
230.490571796927,27.9523604802349,23.69701,23.68008,22.26559,21.059,20.54658
230.397709858087,27.5104473464907,26.15946,24.52949,22.69719,21.50426,21.42086
230.293207802604,27.7889673333776,24.50327,22.98025,21.90488,21.66931,22.22631
230.371379987195,27.7998507197314,22.94213,21.09186,19.86737,19.3416,19.00191
230.348201649193,27.716053716285,24.23457,24.77672,24.04553,22.55939,22.93146
230.26635250058,27.5945262142047,24.27486,22.7626,21.09755,20.5169,19.88192
230.232856060212,27.6056594193632,23.38413,23.37533,22.62661,22.94191,22.43364
230.613012835618,27.5119350752662,23.20712,25.02891,23.30325,23.90062,22.56616
230.873264428838,27.8803407395823,23.09636,23.64009,22.87013,22.8272,21.97082
230.167666277262,27.9011982177918,23.07651,23.48692,22.25798,21.53418,24.0855
230.714699369647,27.3583391180963,23.28738,24.30079,22.17444,21.63642,21.8456
231.010314281542,28.1683556424483,21.20378,20.04119,19.60274,19.4033,19.34259
230.643239176836,27.2190480472636,23.57841,23.13194,22.26818,22.44803,21.5633
231.099695410552,27.780445734905,24.46697,23.19885,21.62891,20.68239,20.0614
230.25922897386,27.751325703929,25.31232,25.34303,24.748,22.39958,23.38544
230.625783188515,27.3235017324189,25.1828,25.55055,24.11013,24.68559,20.52324
230.709751455448,27.2084317618548,22.82532,21.3562,21.03182,20.92698,20.62789
230.231261047788,27.8698318567839,22.83475,21.75567,19.8549,19.22401,18.80586
231.072387574181,27.8464584806821,24.60333,23.32955,23.98386,23.94535,23.8065
230.99052876588,27.4420730165023,21.36188,18.62168,17.19281,16.17364,15.62768
230.874772041002,27.9395408285521,23.44754,23.2296,22.84252,22.38239,21.69238
230.898995948415,27.6485947354757,25.00649,23.91169,22.6602,22.43583,23.33296
230.125966252053,27.2855293663832,25.41299,23.71943,22.24032,21.4054,21.01305
230.373201844223,27.9038606824837,24.10296,21.62651,20.06461,19.55144,19.19543
230.454537767724,28.1356292719966,24.57793,22.70949,22.13195,21.91808,21.05422
230.931711632437,27.4435659778632,23.0936,22.20967,20.61875,19.6785,19.4363
230.951262521792,28.1070707357966,24.21921,22.46927,20.55864,19.58143,19.22435
230.349619111046,27.915817957046,22.79401,22.17828,20.63522,19.49792,19.04778
230.980932426164,27.349177070751,21.72542,21.11735,21.02643,21.07325,20.98872
230.992338091914,27.7597519836278,19.18697,17.45397,16.6069,16.18378,15.92483
230.513885437889,27.8502555809497,18.42005,17.13798,16.3996,15.97328,15.67422
230.553360523875,27.766786918956,20.99993,18.83894,17.70695,17.22581,16.88049
230.641080125783,27.6456123303322,19.19734,17.37817,16.48628,16.06735,15.72107
230.174415549423,27.3444618213862,24.22106,21.99078,20.44557,19.35458,18.87183
230.714796945193,27.7333859695805,19.2817,17.84694,17.12303,16.74648,16.47665
230.461346942423,27.3554433773872,19.1877,17.74483,17.05237,16.64974,16.39613
230.512081010672,27.4516621411823,23.49537,23.82325,21.45825,20.93189,20.61704
230.94085546196,27.4084243860917,24.22572,23.05169,22.4726,22.25002,21.98446
230.442762771014,27.3170465183684,26.15773,24.14015,22.61633,21.73629,21.72663
230.518507598516,27.3848851931529,22.06485,25.91089,25.10442,24.32159,23.0854
230.377815654582,28.1396603763615,25.45536,25.18435,22.8361,22.18692,22.01316
230.316325911041,27.6669512615932,24.30736,23.56471,22.63981,22.06899,21.95109
230.95618100319,27.3577859714009,22.51951,21.51532,21.01534,20.77161,20.50783
231.010098653824,27.4532421420013,22.26136,21.09166,20.71867,21.31151,21.53233
230.661770442178,28.1351908359722,23.39209,23.00334,24.08694,23.63536,23.46827
230.235294941584,27.8393699201806,24.8346,23.04653,21.53699,20.56438,20.09003
230.876731072467,27.7388954217953,23.86497,23.07983,23.14222,22.54125,22.14325
230.198944204022,27.6605419309326,23.88912,22.74257,21.96934,21.9185,21.26128
230.142360067598,27.4623448440645,24.41195,23.28169,21.78313,20.94649,20.51056
230.115914305492,27.8996486174257,22.19671,21.80916,21.40878,21.18834,20.99393
230.318347497846,27.353619674552,22.12442,22.20562,21.26568,20.77939,20.15549
230.15746661801,27.4223359119939,23.59617,23.48293,22.60789,22.99879,21.68959
230.585846375661,28.0617376528873,23.65681,24.119,22.3516,22.29142,21.35924
230.608080683778,27.4652549512645,22.69043,20.89317,19.9934,19.63954,19.21483
230.111249512575,27.2585756709707,25.23023,21.89183,21.12725,20.87293,20.99855
230.25515179944,27.4447211934133,24.36737,22.60656,21.25751,20.85516,19.99791
230.207046799493,28.1816752008897,24.04332,23.57158,22.27236,22.23035,21.42233
230.163379269987,27.4214834333516,22.98884,23.89492,22.26946,22.42197,21.69074
230.165740470066,27.4139889296639,23.45988,22.95247,22.0087,22.01388,21.44853
230.258849063695,27.8762685069645,22.04177,20.8791,19.50326,18.91746,18.53339
230.184689886325,27.5007029857005,25.52813,24.29782,22.96351,22.61645,21.44333
230.976679997327,27.5814534669759,23.36349,22.10557,20.89217,20.64025,20.27859
230.309927393143,27.7965670607763,22.01884,20.81676,19.89507,19.42453,19.05708
230.265919800334,27.2466197212776,25.05054,22.5271,21.88563,21.70689,21.66803
230.839347502341,27.453294299765,21.89064,23.66494,21.97095,21.10818,20.5113
230.190599581584,27.6578496090841,24.64733,23.94843,22.56641,20.88275,20.11529
230.941345570683,27.5529257033781,24.56237,23.04077,22.11754,21.48557,22.31351
230.885806493079,27.3038111067808,24.90675,23.78316,22.20937,21.60406,21.3533
230.81748111978,27.7718516711783,24.07584,23.0461,22.51097,21.96366,22.08981
230.454629375538,27.7270095302659,24.74039,23.57304,22.35333,21.50133,22.82689
231.085055424759,27.9595512202873,24.46098,24.29871,22.14229,21.52365,22.57159
230.216756117694,27.2901947191492,25.64502,22.97232,24.51686,23.84939,22.33861
230.189593033048,27.4199829785224,22.11477,21.65643,20.85411,20.79088,20.23538
230.350320126852,27.2968062451855,25.68468,24.85484,24.54039,21.79422,23.01756
230.28734339642,27.4347130701816,20.84941,19.84419,19.43291,19.26155,19.23145
230.294306078948,27.8807179714847,24.22236,24.92063,24.87553,22.52561,22.2551
230.871212603085,27.3590892717386,22.8583,19.97055,18.97699,18.59959,18.41059
230.609972419963,27.7792665243615,23.35494,22.22064,21.32434,20.99947,21.61883
230.195767563705,27.3193521192882,25.10827,25.36908,23.28882,21.81008,20.70485
230.965132619116,27.4187032065911,22.9665,21.70428,20.2816,19.61708,19.24711
230.236839527743,27.3210933119379,25.88898,23.9836,21.92027,21.36152,21.26917
230.915595212571,27.8303822838285,24.45234,23.56764,22.56573,21.33096,22.96696
230.200294275487,27.504256100741,22.52784,23.1378,22.42218,22.24706,21.41836
230.643300350932,27.2190541518726,23.50295,22.95944,22.13077,21.91646,20.91691
230.563741394508,28.170993803295,23.42643,23.51156,22.95639,22.92627,21.83005
230.868456168056,28.0890438280259,24.36544,24.91379,22.69017,21.86597,20.84379
230.742266154298,27.5446210025092,24.48626,24.03684,23.01416,22.40669,21.73685
230.669566232296,27.2441540146617,24.42038,23.05454,22.36656,22.04726,22.31124
230.564135594414,27.855597157133,23.02407,23.23916,21.99891,21.78402,21.21738
230.313169349316,27.9741363496546,25.59634,24.99231,23.24572,22.45861,22.50191
230.669588126632,28.1462040150719,21.21696,19.87379,19.14586,18.78594,18.62242
230.920269354058,27.8612471128908,22.71161,21.7608,20.6974,20.12995,19.58681
230.758522258149,27.742672858669,23.98438,25.06996,23.31069,21.87691,21.02442
230.235456908095,27.4226338100284,24.14166,24.04344,23.47357,21.69905,20.97113
230.749583639742,27.4478459222624,24.68668,25.52401,24.92541,24.73934,20.70959
230.195995537932,28.1739172873701,23.19997,23.34222,23.59116,21.93247,21.45796
230.659207445739,27.9550240913971,26.40445,26.06918,22.88394,21.15185,20.07399
230.247948152564,27.5529894749829,25.1658,23.31994,21.67348,20.56376,20.05937
230.20256544382,28.0014457932363,23.6088,23.1688,22.683,22.08709,22.56612
230.521835056457,27.9222794058753,24.5679,23.5613,24.80202,20.97201,20.19293
230.590784565088,28.0243055704497,23.39894,22.39392,21.76299,21.5282,21.60457
230.35188590973,27.4977274058481,22.15245,21.37888,20.67415,20.41937,20.1243
230.150347032698,27.634286719037,26.04726,23.4535,22.61136,22.79869,21.75329
230.847079682093,27.9933472592852,22.37924,22.72632,22.74129,22.57862,22.84012
230.83462186169,27.5411602942101,20.98966,19.88277,19.59036,19.35056,20.25142
230.777625527273,27.9657251163296,24.59406,24.25731,23.78291,22.31381,21.15567
230.110971890416,27.8789219824708,23.25082,22.43927,21.53927,21.22849,21.69739
230.527514509586,27.4594929650608,22.31514,22.02916,21.88566,21.48173,21.46761
230.953757692322,27.2244692769385,24.89387,23.37179,22.17012,21.48998,21.00027
230.858730215862,27.516937879529,25.33311,25.12779,25.32544,22.82274,23.20152
230.589708099172,27.5660710129197,25.41865,23.3363,22.72351,22.34452,21.97851
230.101380021653,27.4008427882791,23.3148,23.10952,23.22924,21.79841,21.18994
230.438222280898,27.7564576257848,24.85763,24.93544,24.4783,24.64609,21.18758
230.875500307683,27.9227201045549,21.4893,20.85132,20.09467,19.85126,20.17882
230.105404446562,28.1138905686261,25.59072,23.21191,22.43122,21.77139,21.48461
230.888705876135,27.5463029467812,23.98016,21.06852,19.65831,18.39976,17.70755
230.406968993944,28.1995133748166,23.93834,21.97506,21.03588,20.73314,20.44255
230.979789849129,27.8362899970764,24.52995,23.18934,21.97869,21.27146,20.61163
230.410827074158,27.484699702456,24.85977,24.93804,22.91706,20.50661,19.34105
230.512720095297,27.531691595094,24.37478,23.35736,22.82006,22.45126,22.01609
230.728445941811,27.4782543003216,25.44533,23.28206,22.01065,20.64459,19.95369
230.821285166498,27.3011103135703,25.88745,23.20156,22.19262,22.47888,22.74823
230.556123056048,27.958767480562,23.89566,24.54513,24.36371,22.62903,22.5337
230.984459739382,28.091422770673,23.24587,22.75199,21.38971,20.0967,19.44842
230.231487574861,27.4524109130487,24.95094,22.84234,21.23213,20.12452,19.48431
230.684510871157,27.3413178154142,22.63577,22.61954,22.0597,21.49564,21.2984
230.858533248945,27.9379814672704,22.34712,21.90095,21.2326,20.85011,20.74854
230.297776090424,27.9475909814903,24.2441,23.51175,21.77287,20.93605,20.54242
231.043301084834,28.1276327229731,22.88778,23.85574,22.03137,21.6568,21.32075
230.12734459746,27.7537217499207,24.66063,25.22333,23.64434,22.4612,22.25004
230.922632824733,27.9172684902714,25.35547,23.82771,23.48138,22.64953,22.28941
230.254819949285,28.0539668736755,24.26229,24.35133,22.65146,24.17756,21.86939
230.78458656137,27.5031065647995,23.95558,24.72363,23.01665,22.08038,22.07305
230.629308192485,27.4563639596612,24.51913,25.09096,24.71251,22.47374,22.50638
230.691883647003,27.2203858905242,23.44255,24.13656,22.26802,21.98102,21.62729
230.832137154448,27.3869901234678,25.51966,22.69582,21.27914,20.83477,20.27675
230.625214164613,27.2806408804891,22.50786,22.03429,21.31045,21.27698,21.38368
230.748114139251,28.1727675138393,23.37918,22.64648,21.24574,20.01111,19.28884
230.277384802447,28.1564332693389,20.34861,18.40661,17.47538,17.03046,16.69764
230.288865080217,27.9884550114765,19.32651,18.31571,17.74853,17.37312,17.2345
230.304321599034,27.5910547866666,18.78737,16.89209,15.93512,15.47809,15.12385
230.799255152566,28.1826489204823,19.30717,17.3563,16.43971,16.03109,15.67049
230.831903550997,27.99153271267,20.44243,18.46526,17.39867,16.96309,16.60081
230.85162353897,27.8367388168582,21.85746,20.47892,20.3295,20.27525,20.24934
230.536131322042,27.3389108659699,23.30315,21.08115,19.38033,18.60398,18.15056
230.561554348707,28.0865817295393,20.35653,18.55555,17.67909,17.12995,16.90336
230.698673406973,27.9607625195521,19.94955,18.13572,17.27197,16.86158,16.53683
230.709463963066,28.1687352388294,23.71181,22.36921,20.51334,19.56469,19.05682
230.497294738703,27.3046144966607,27.71328,22.51208,20.32088,19.29846,18.83803
